S_type,E_type,S_speed,S_acc,D1,D2,Rs,B,F_type,Rf,Result
2,0,2.22,0.46,927.52,510.59,0.42,0,2,0.42,-1
2,1,11.56,-2.33,971.52,963.05,0.34,0,2,0.34,-1
0,0,10.93,0.73,217.24,380.54,0.87,0,0,0.87,-1
1,2,10.59,-1.34,977.93,757.7,0.68,1,1,0.43,-1
1,1,13.96,0.31,702.68,450.28,0.54,0,1,0.54,-1
2,3,16.62,2.75,348.9,543.91,0.31,1,0,0.77,1
3,2,9.53,0.59,382.51,578.52,0.87,1,2,0.89,-1
2,3,0.61,-0.65,548.68,115.38,0.64,1,2,0.29,-1
1,0,2.54,0.14,979.56,1099.17,0.21,1,0,0.4,-1
3,3,0.21,2.66,265.89,718.32,0.35,1,0,0.8,1
2,1,15.9,-1.41,90.21,305.06,0.63,0,2,0.63,-1
2,2,3.75,2.93,812.84,411.91,0.35,1,1,0.4,1
1,3,7.18,-3.73,482.3,697.94,0.76,0,1,0.76,-1
1,3,0.41,-4.64,289.95,94.77,0.28,0,1,0.28,1
3,0,10.58,-3.08,152.36,898.86,0.71,0,3,0.71,-1
1,0,5.05,2.26,465.74,723.85,0.56,1,0,0.89,-1
3,3,7.09,1.81,365.34,637.82,0.52,0,3,0.52,-1
1,0,10.52,-4.17,926.6,218.59,0.94,1,1,0.65,-1
0,0,6.26,-4.92,382.82,423.75,0.23,0,0,0.23,1
1,2,1.3,-4.8,584.51,945.38,0.7,1,1,0.8,-1
2,1,14.57,-0.5,925.08,691.27,0.84,0,2,0.84,-1
1,2,5.9,0.38,441.62,280.75,0.72,0,1,0.72,-1
1,1,8.0,-3.35,135.46,226.58,0.4,0,1,0.4,-1
2,1,9.13,0.96,879.81,265.33,0.32,1,2,0.71,-1
1,3,3.5,1.39,644.93,598.88,0.69,0,1,0.69,-1
1,0,0.97,-0.89,911.58,514.76,0.82,0,1,0.82,-1
1,0,9.36,-1.94,758.92,285.97,0.57,1,2,0.54,-1
0,1,7.93,1.78,221.34,219.76,0.61,0,0,0.61,-1
1,1,17.19,3.0,754.34,717.74,0.37,0,1,0.37,1
0,2,12.09,-3.29,825.83,165.2,0.56,0,0,0.56,-1
2,1,8.61,2.9,732.2,967.03,0.62,1,1,0.67,1
1,1,14.07,2.75,838.07,479.14,0.71,1,1,0.4,1
3,2,2.76,-0.0,75.5,961.26,0.42,0,3,0.42,-1
2,0,8.78,-3.43,766.31,470.67,0.39,0,2,0.39,-1
1,3,14.34,-4.18,467.63,1041.7,0.51,1,0,0.47,-1
1,0,1.76,-1.68,696.21,900.72,0.79,1,2,0.56,-1
3,3,6.23,2.81,108.99,620.85,0.35,0,3,0.35,1
3,2,17.3,-1.47,881.58,137.66,0.42,1,2,0.46,1
3,2,8.31,-0.47,902.46,944.83,0.95,1,0,0.66,-1
3,1,8.88,1.61,1060.94,268.94,0.78,1,2,0.73,1
0,1,9.78,2.37,556.97,417.34,0.51,1,0,0.55,1
3,1,11.59,2.3,307.16,463.42,0.67,1,2,0.25,-1
3,1,2.46,1.65,1001.37,549.97,0.68,1,1,0.41,1
3,2,0.62,0.82,135.57,409.71,0.64,0,3,0.64,-1
0,1,10.51,-2.12,1052.8,784.06,0.4,0,0,0.4,1
0,3,1.26,-4.52,194.35,461.74,0.21,0,0,0.21,1
2,3,1.87,-1.11,185.96,978.2,0.89,0,2,0.89,-1
3,0,11.03,-1.48,354.19,834.05,0.52,0,3,0.52,-1
1,3,1.71,-4.86,738.56,997.46,0.67,1,1,0.4,-1
3,1,14.15,-1.66,1095.61,93.85,0.78,0,3,0.78,1
1,0,3.03,-2.99,1009.66,228.62,0.33,1,2,0.92,1
1,0,16.64,-4.3,335.3,729.92,0.31,1,1,0.66,1
0,0,2.23,-4.24,351.96,597.2,0.36,0,0,0.36,-1
0,3,3.01,-2.44,598.25,659.64,0.66,1,2,0.98,-1
0,1,1.09,-2.39,29.36,495.16,0.75,1,2,0.25,-1
1,1,10.12,-1.08,671.72,177.33,0.36,0,1,0.36,-1
3,3,9.67,-1.56,673.93,89.61,0.39,0,3,0.39,-1
1,3,6.36,-3.73,720.92,190.9,0.56,0,1,0.56,-1
3,1,7.16,-0.59,877.59,1063.32,0.35,0,3,0.35,1
0,1,9.73,-3.73,837.81,488.67,0.88,1,2,0.49,-1
1,1,16.04,1.5,446.28,599.37,0.7,1,1,0.94,1
0,0,2.41,-0.44,44.49,853.2,0.56,1,2,0.44,-1
0,1,5.75,2.97,859.71,817.79,0.32,0,0,0.32,1
0,0,16.18,2.15,948.47,126.92,0.72,0,0,0.72,1
3,3,11.83,-2.2,708.42,842.73,0.85,1,0,0.94,-1
0,2,17.41,-4.14,593.73,948.36,0.35,1,2,0.62,1
3,1,13.16,-3.58,1069.47,392.14,0.94,1,0,0.86,1
3,1,8.24,1.6,198.76,290.44,0.31,0,3,0.31,-1
0,1,4.19,-4.63,190.05,871.34,0.31,1,2,0.53,-1
0,1,3.09,-1.88,875.68,132.31,0.55,0,0,0.55,-1
3,0,13.81,-0.99,521.65,288.35,1.0,0,3,1.0,-1
1,1,3.81,-4.59,928.62,404.87,0.9,0,1,0.9,-1
0,1,0.63,-1.24,926.02,669.71,0.36,1,1,0.55,-1
1,0,0.01,1.94,210.04,1065.33,0.87,1,0,0.96,-1
2,2,4.36,-2.7,996.72,1063.13,0.95,0,2,0.95,1
0,0,6.0,-0.67,913.72,1061.85,0.65,1,0,0.45,-1
1,1,9.8,2.41,366.35,323.88,0.46,1,1,0.78,1
3,3,9.93,-1.97,425.4,913.08,0.79,0,3,0.79,-1
0,1,12.37,2.27,985.18,366.97,0.7,0,0,0.7,-1
2,2,3.88,2.52,394.29,674.02,0.93,1,2,0.34,1
2,2,9.4,-4.61,445.84,1092.9,0.58,0,2,0.58,1
0,2,13.55,-0.5,592.37,629.27,0.47,0,0,0.47,-1
3,3,15.4,0.27,792.68,370.64,0.46,0,3,0.46,-1
3,2,17.35,-2.39,806.88,649.69,0.78,0,3,0.78,1
0,1,15.59,0.27,642.36,494.46,0.23,0,0,0.23,1
3,2,13.98,-3.29,402.41,997.92,0.71,1,1,0.86,-1
2,0,9.54,-2.23,873.92,1067.54,0.23,1,2,0.26,1
2,0,12.79,-1.52,92.24,662.21,0.43,1,0,0.73,-1
3,3,9.94,-0.81,473.57,575.21,0.32,0,3,0.32,-1
2,2,16.01,-4.66,1019.73,1030.97,0.96,1,1,0.7,1
0,0,7.0,0.53,241.99,823.93,0.4,1,1,0.59,-1
0,2,10.01,-1.09,394.79,496.79,0.87,1,1,0.44,-1
3,0,6.17,1.96,523.67,1001.2,0.93,0,3,0.93,1
2,0,12.52,-0.87,946.55,594.67,0.91,0,2,0.91,-1
3,3,9.88,-0.06,1018.77,522.7,0.74,1,0,0.97,1
2,1,16.13,-2.11,433.84,213.55,0.38,0,2,0.38,1
2,0,6.33,0.61,955.8,498.82,0.45,0,2,0.45,-1
3,2,12.6,2.41,210.21,245.19,0.28,1,1,0.63,1
1,0,11.1,-1.22,735.52,522.42,0.6,0,1,0.6,-1
3,1,13.78,-2.81,211.24,327.85,0.86,1,2,0.77,-1
0,0,12.08,-3.91,512.1,444.96,0.96,0,0,0.96,-1
2,2,2.53,1.07,848.65,385.42,0.39,1,1,0.52,-1
1,0,7.83,-1.59,517.15,538.28,0.47,0,1,0.47,-1
3,0,11.55,-3.18,247.86,507.34,0.78,0,3,0.78,-1
1,3,6.81,-2.33,1029.24,975.41,0.5,1,0,0.25,1
1,2,9.02,1.23,28.47,525.89,0.29,1,1,0.47,-1
0,0,17.81,-1.6,783.04,579.5,0.98,0,0,0.98,1
2,1,10.01,-0.14,469.25,310.2,0.23,0,2,0.23,1
1,3,1.92,-2.39,187.77,361.54,0.93,0,1,0.93,-1
2,3,2.78,-2.31,827.67,215.15,0.52,1,0,0.43,-1
0,3,4.43,2.65,95.15,717.4,0.78,0,0,0.78,1
0,0,0.81,-4.58,922.27,705.52,0.35,0,0,0.35,-1
0,1,14.09,1.61,892.86,715.49,0.69,1,0,0.89,-1
2,3,2.07,1.24,32.62,836.81,0.47,0,2,0.47,-1
1,2,4.47,-2.74,172.27,349.65,0.38,1,1,0.3,-1
1,0,6.85,0.69,987.28,593.17,0.33,0,1,0.33,-1
2,1,8.15,-2.54,412.2,526.43,0.73,1,2,0.31,-1
2,2,10.19,0.68,316.35,892.56,0.87,1,2,0.69,-1
0,1,8.2,2.01,332.42,541.16,0.41,1,0,0.96,-1
1,3,10.87,1.09,792.86,509.0,0.58,0,1,0.58,-1
3,0,17.25,-2.69,657.14,292.08,0.97,1,0,0.35,1
0,3,17.06,2.02,755.69,201.6,0.93,0,0,0.93,1
2,3,5.61,-4.32,952.29,793.57,0.43,0,2,0.43,-1
1,3,16.1,-3.06,768.71,980.1,0.48,0,1,0.48,1
1,3,12.02,-0.58,109.56,210.55,0.57,0,1,0.57,-1
0,3,7.6,-0.96,1028.74,110.37,0.67,1,0,0.61,1
1,3,14.36,-2.52,890.79,56.48,0.92,1,1,0.2,-1
1,3,7.3,1.18,184.96,1093.17,0.94,1,2,0.61,-1
3,0,8.66,-4.24,1008.47,527.95,0.52,0,3,0.52,1
0,2,7.63,-4.46,190.82,707.75,0.69,1,1,0.8,-1
1,0,15.09,-0.47,213.3,693.55,0.51,0,1,0.51,-1
3,2,14.59,0.74,875.75,361.28,0.33,1,2,0.86,-1
2,1,13.18,-4.27,74.96,143.6,0.59,1,0,0.72,-1
0,3,16.76,2.59,547.65,144.72,0.35,0,0,0.35,1
1,1,9.61,-0.24,222.77,598.56,0.92,0,1,0.92,-1
3,3,16.33,-1.58,666.81,44.13,0.73,1,2,0.22,1
0,2,13.22,2.67,1014.71,938.37,0.74,0,0,0.74,1
3,0,9.23,-4.67,1006.8,869.39,0.92,0,3,0.92,1
2,3,0.27,1.35,918.47,351.57,0.36,1,0,0.79,-1
2,2,1.99,-0.75,1063.65,871.46,0.45,1,2,0.63,1
0,3,8.65,1.79,75.22,537.65,0.27,0,0,0.27,1
3,0,15.74,2.2,240.85,686.27,0.4,1,1,0.46,-1
1,1,17.45,0.37,1037.87,618.26,0.95,1,2,0.43,1
3,2,12.73,1.79,189.18,541.34,0.68,1,2,0.81,-1
3,1,17.55,-1.56,539.81,295.56,0.42,0,3,0.42,1
1,1,14.55,-2.65,854.63,436.85,0.31,0,1,0.31,-1
2,2,5.18,-1.27,56.08,530.02,0.49,1,2,0.64,-1
0,2,11.57,-3.84,964.9,230.86,0.71,0,0,0.71,-1
3,1,17.48,1.23,76.29,565.72,0.63,0,3,0.63,1
2,3,16.32,-0.43,264.52,725.83,0.78,1,2,0.57,1
1,0,15.86,1.14,1065.77,196.88,0.21,1,1,0.93,1
2,3,10.23,-4.02,858.36,195.0,0.57,1,2,0.34,-1
3,0,12.56,2.0,212.83,1071.4,0.45,0,3,0.45,1
3,3,7.76,2.58,1006.85,684.88,0.72,1,2,0.4,1
3,2,3.47,-1.46,114.31,544.32,0.66,0,3,0.66,-1
2,2,14.88,-1.22,839.37,783.24,0.21,0,2,0.21,1
0,0,2.79,-1.96,282.78,640.26,0.45,0,0,0.45,-1
3,3,7.11,-2.76,1045.96,404.7,0.38,1,0,0.69,1
1,1,6.13,-0.09,50.98,624.39,0.85,1,2,0.31,-1
1,3,9.5,-1.17,595.31,858.24,0.8,1,1,0.51,-1
0,2,0.98,-1.37,966.74,757.34,0.56,0,0,0.56,-1
3,2,2.86,2.01,110.7,524.48,0.32,0,3,0.32,-1
3,0,14.0,-2.74,600.42,354.0,0.82,1,1,0.89,-1
3,3,5.44,-3.65,439.05,843.93,0.85,0,3,0.85,-1
3,1,8.44,1.47,350.17,204.81,0.86,0,3,0.86,-1
1,0,10.59,2.81,214.71,959.97,0.66,0,1,0.66,1
3,3,3.35,1.41,61.41,670.31,0.35,1,2,0.99,-1
2,3,2.54,2.53,72.72,289.69,0.7,1,2,0.37,1
2,1,3.87,-1.03,917.6,342.83,0.9,0,2,0.9,-1
0,1,15.52,-1.69,524.68,317.21,0.83,1,1,0.68,-1
1,2,9.88,-4.04,822.65,227.07,0.58,0,1,0.58,-1
2,0,0.96,-0.59,709.85,313.59,0.77,1,2,0.97,-1
3,3,2.84,2.65,137.21,413.27,0.88,0,3,0.88,1
3,0,14.84,-1.41,141.72,172.54,0.83,0,3,0.83,-1
0,0,7.79,-1.41,934.11,348.07,0.5,0,0,0.5,-1
1,1,5.38,1.16,991.92,270.01,0.82,0,1,0.82,-1
1,0,2.84,-1.88,942.89,1003.51,0.33,1,0,0.39,-1
1,2,3.63,-1.78,634.65,329.18,0.5,0,1,0.5,-1
3,1,9.87,-3.17,846.65,1038.46,0.46,1,1,0.98,-1
0,0,14.23,-0.1,72.8,658.95,0.9,1,1,0.22,-1
1,3,16.79,1.13,376.46,246.29,0.59,0,1,0.59,1
0,3,12.93,2.08,343.64,903.08,0.26,1,0,0.36,-1
2,2,1.25,-1.3,960.0,543.96,0.22,0,2,0.22,1
3,1,16.58,-3.18,380.16,172.06,0.38,1,2,0.37,1
0,1,6.76,-0.05,811.62,23.39,0.96,0,0,0.96,-1
2,3,8.87,-2.27,1061.72,130.34,0.86,1,0,0.44,1
2,0,14.86,1.41,136.88,785.47,0.41,0,2,0.41,-1
0,1,9.01,-2.06,590.91,927.83,0.33,0,0,0.33,-1
2,2,6.58,2.83,664.05,604.08,0.68,0,2,0.68,1
1,1,13.57,-2.81,818.14,332.72,0.58,1,1,0.3,-1
3,1,0.96,-0.78,775.87,618.86,0.81,1,2,0.36,-1
0,1,9.91,0.6,606.99,512.85,0.92,0,0,0.92,-1
2,0,14.83,1.6,861.25,682.5,0.96,0,2,0.96,-1
1,1,9.25,0.93,393.16,497.8,0.49,1,2,0.91,-1
1,1,17.18,-3.95,165.0,276.65,0.81,0,1,0.81,1
0,3,7.76,-4.52,60.96,874.83,0.88,0,0,0.88,-1
3,0,1.52,1.7,809.09,39.47,0.24,1,2,0.44,-1
1,2,12.71,0.83,1038.27,530.37,0.3,0,1,0.3,1
3,1,1.92,-2.41,399.84,745.76,0.34,0,3,0.34,-1
2,1,3.53,2.6,61.76,298.67,0.37,1,0,0.89,1
3,0,4.47,-4.08,156.35,114.15,0.55,0,3,0.55,-1
0,0,9.52,-0.42,215.17,978.49,0.51,0,0,0.51,-1
3,1,17.62,-4.19,526.29,693.66,0.69,0,3,0.69,1
0,1,14.6,0.44,899.67,902.48,0.57,1,1,0.55,-1
0,1,16.87,-0.81,571.6,558.63,0.24,1,0,0.8,1
2,2,8.68,-4.33,466.35,487.04,0.59,1,2,0.86,-1
2,3,16.1,-0.58,255.01,472.05,0.7,0,2,0.7,1
2,2,11.83,-0.57,1093.87,1052.22,0.24,0,2,0.24,1
0,1,2.15,0.79,949.9,879.99,0.97,0,0,0.97,-1
1,1,14.41,0.93,658.86,249.25,0.42,1,1,0.58,-1
3,1,6.89,-2.82,701.41,136.18,0.5,1,1,0.38,-1
0,2,17.92,2.97,36.53,329.66,0.58,1,1,0.6,1
2,0,5.89,-2.37,1028.51,794.23,0.99,1,2,0.31,1
2,1,13.39,1.23,309.77,672.88,0.97,0,2,0.97,-1
1,3,16.6,-4.4,880.59,471.55,0.61,1,0,0.25,1
1,2,11.82,-2.13,699.73,445.22,0.6,0,1,0.6,-1
0,2,9.24,-4.04,332.44,494.39,0.58,0,0,0.58,-1
1,2,8.35,2.82,321.84,169.89,0.94,0,1,0.94,1
2,2,8.29,2.69,243.53,899.58,0.59,0,2,0.59,1
3,3,12.85,-3.56,37.29,708.91,0.28,1,2,0.21,1
3,1,8.45,2.76,1037.94,73.18,0.62,1,1,0.34,1
3,1,3.21,-2.32,342.33,202.64,0.76,1,1,0.69,-1
3,1,14.02,1.87,381.41,1068.42,0.47,1,0,0.96,-1
3,0,14.14,1.29,721.79,177.55,0.4,0,3,0.4,-1
2,1,5.55,-0.1,177.39,448.58,0.53,0,2,0.53,-1
1,0,8.05,1.6,955.84,341.6,0.25,0,1,0.25,1
1,3,3.07,-1.17,803.09,55.58,0.3,0,1,0.3,-1
3,2,13.39,0.51,245.27,938.16,0.7,0,3,0.7,-1
2,1,2.52,-0.66,51.31,477.17,0.57,0,2,0.57,-1
3,1,14.75,1.22,395.51,336.75,0.35,1,1,0.47,-1
2,0,5.74,-1.62,922.79,1001.9,0.96,1,1,0.39,-1
3,3,2.4,-2.88,452.76,355.01,0.99,1,0,0.35,-1
3,2,6.28,-3.79,783.51,219.14,0.48,0,3,0.48,-1
1,0,12.56,-3.08,811.95,475.86,0.47,0,1,0.47,-1
1,2,5.11,-4.39,910.26,692.35,0.88,1,1,0.66,-1
0,0,8.04,-0.56,1056.87,407.2,0.79,1,1,0.9,1
0,0,12.43,-0.86,624.66,929.64,0.91,1,1,0.99,-1
3,3,15.87,-4.24,900.41,1051.98,0.82,1,2,0.45,-1
0,1,15.26,1.99,909.3,1080.13,0.69,0,0,0.69,1
0,1,3.28,1.49,543.45,907.91,0.22,0,0,0.22,1
3,0,15.33,1.16,211.3,879.88,0.43,1,1,0.52,-1
0,2,1.16,-2.69,305.41,313.28,0.87,0,0,0.87,-1
2,0,14.02,0.63,786.48,448.21,0.57,0,2,0.57,-1
0,0,9.4,-3.46,439.4,672.04,0.75,1,2,0.44,-1
2,1,5.34,-0.3,874.79,989.83,0.8,0,2,0.8,-1
1,0,4.1,1.5,584.66,212.82,0.34,0,1,0.34,-1
3,1,15.01,-1.29,326.37,940.17,0.6,0,3,0.6,-1
2,3,3.44,-2.1,713.43,767.8,0.57,1,2,0.58,-1
2,2,17.12,-3.29,219.22,1013.52,0.55,1,2,0.46,1
0,3,17.35,-0.43,1090.0,20.02,0.73,0,0,0.73,1
0,0,2.21,0.61,815.24,567.02,0.72,0,0,0.72,-1
3,0,3.38,-4.61,905.74,213.28,0.87,1,2,0.35,-1
0,3,15.55,0.61,301.51,595.22,0.67,1,0,0.65,-1
0,1,14.58,-1.6,618.04,367.12,0.49,1,1,0.62,-1
1,2,3.19,2.75,287.88,1092.94,0.29,0,1,0.29,1
2,0,1.34,-4.88,264.34,405.49,0.62,1,2,0.32,-1
2,1,8.09,-1.56,44.53,390.26,0.66,0,2,0.66,-1
1,3,15.76,-2.23,911.95,697.55,0.34,1,1,0.51,-1
1,2,9.3,-0.04,94.24,583.3,0.41,1,1,0.83,-1
0,1,14.61,-2.93,650.68,735.58,0.65,0,0,0.65,-1
2,2,1.83,1.85,1007.66,222.47,0.35,1,0,0.63,1
3,1,16.5,0.07,565.49,100.79,0.9,0,3,0.9,1
1,2,0.48,-3.86,927.44,493.38,0.36,1,1,0.74,-1
1,3,6.89,0.94,953.96,100.12,0.94,0,1,0.94,-1
1,2,14.59,-1.34,593.63,1069.49,0.43,0,1,0.43,1
2,1,3.4,-4.62,822.0,904.3,0.57,1,1,0.55,-1
3,2,16.46,2.54,237.17,995.6,0.3,1,0,0.7,1
1,3,10.18,-2.05,950.63,1052.69,0.63,1,2,0.77,-1
1,3,10.25,-2.15,38.36,610.97,0.86,1,0,0.69,-1
0,3,5.06,-1.47,687.01,747.76,0.26,1,1,0.61,-1
3,1,15.47,-2.5,239.71,44.2,0.42,1,1,0.84,-1
3,3,17.64,-2.99,439.95,1087.21,0.75,0,3,0.75,1
3,1,5.87,1.13,210.35,790.36,0.38,0,3,0.38,-1
2,0,1.1,1.34,605.63,183.16,0.66,1,1,0.81,-1
3,0,1.27,0.02,901.53,374.89,0.56,1,0,0.88,-1
0,3,0.62,-4.46,152.38,599.55,0.36,1,2,0.77,-1
3,3,2.48,1.76,520.56,473.36,0.62,0,3,0.62,-1
1,0,5.81,2.11,907.24,628.67,0.51,1,0,0.86,-1
2,0,13.19,-0.56,983.51,618.09,0.46,1,1,0.69,-1
2,3,9.06,-3.45,825.43,825.27,0.67,0,2,0.67,-1
3,2,15.05,1.99,237.7,418.27,0.32,0,3,0.32,-1
0,1,2.51,1.59,919.22,67.89,0.57,0,0,0.57,-1
2,1,14.7,-2.48,568.3,517.31,0.89,1,2,0.6,-1
0,1,13.69,1.11,106.84,167.13,0.34,1,0,0.52,-1
1,1,2.21,1.73,372.98,422.04,0.26,0,1,0.26,1
2,0,5.06,-1.49,811.38,321.89,0.8,1,2,0.36,-1
2,3,3.51,1.71,124.44,394.5,0.56,1,1,0.95,-1
1,0,9.1,2.93,599.18,359.89,0.31,1,2,0.58,1
0,1,16.29,-2.37,534.95,653.37,0.81,0,0,0.81,1
1,0,9.82,0.73,1002.91,966.37,0.47,1,2,0.53,1
0,1,6.07,2.14,563.45,1024.36,0.86,0,0,0.86,1
3,0,1.06,-0.18,152.38,49.03,0.93,1,2,0.85,-1
1,2,8.34,-2.49,1041.47,162.44,0.29,1,1,0.34,1
0,2,13.96,1.11,1056.07,223.16,0.22,0,0,0.22,1
0,3,2.67,-0.13,483.34,791.93,0.43,1,2,0.91,-1
3,1,14.37,-2.62,243.11,28.64,0.32,0,3,0.32,-1
0,3,7.73,-0.53,409.49,20.13,0.92,0,0,0.92,-1
3,2,17.73,-3.07,832.78,975.82,0.45,0,3,0.45,1
0,3,12.69,-4.89,195.42,953.21,0.65,1,2,0.54,-1
2,1,8.17,-4.61,244.49,777.65,0.54,1,0,0.74,-1
0,0,14.28,-2.37,416.92,667.15,0.9,0,0,0.9,-1
3,0,11.49,1.47,688.02,1087.04,0.68,0,3,0.68,1
3,2,13.96,2.75,959.07,902.27,0.68,1,0,0.4,1
0,3,10.93,-2.67,203.12,599.39,0.76,1,0,0.26,-1
0,3,3.16,2.4,40.32,313.85,0.63,1,2,0.87,1
3,0,14.83,2.48,664.05,1088.82,0.81,1,0,0.7,1
1,3,0.64,2.85,599.88,42.98,0.64,0,1,0.64,1
1,0,5.37,1.75,330.7,977.01,0.34,1,0,0.75,-1
3,0,17.26,-0.65,893.04,803.99,0.9,0,3,0.9,1
0,0,6.88,0.13,109.47,322.88,0.91,0,0,0.91,-1
2,0,2.92,-0.19,398.77,113.3,0.86,0,2,0.86,-1
2,1,17.52,2.27,631.94,749.42,0.44,0,2,0.44,1
2,0,8.39,-3.04,979.0,572.71,0.33,1,2,0.49,-1
3,2,0.05,-3.58,776.33,474.71,0.67,0,3,0.67,-1
2,2,12.49,0.17,1028.81,713.79,0.75,1,1,0.79,1
2,1,3.75,1.61,404.82,416.69,0.34,0,2,0.34,-1
2,2,3.3,-2.77,963.05,488.15,0.49,0,2,0.49,-1
0,2,17.52,-0.74,521.52,178.23,0.57,0,0,0.57,1
0,0,4.63,-1.81,962.74,21.11,0.63,1,2,0.79,-1
2,1,17.21,0.17,751.96,1049.82,0.76,0,2,0.76,1
1,2,13.19,-4.46,161.49,932.91,0.63,1,0,0.64,-1
3,2,5.19,-2.91,545.02,299.19,0.21,0,3,0.21,1
0,2,10.18,1.4,79.92,392.5,0.2,0,0,0.2,1
1,0,2.88,0.68,65.09,614.12,0.32,0,1,0.32,-1
2,1,8.93,-3.74,1033.72,305.58,0.62,1,1,0.63,1
0,1,16.78,-2.85,1005.67,830.2,0.81,1,1,0.62,1
3,2,5.82,-3.16,1073.46,133.97,0.87,1,1,0.85,1
2,0,1.38,-4.39,978.82,193.38,0.97,0,2,0.97,-1
3,3,17.19,0.8,144.31,404.64,0.42,1,1,0.84,1
0,3,7.52,-1.79,242.46,212.48,0.65,1,0,0.53,-1
1,3,1.87,-3.66,84.35,567.39,0.89,1,2,0.36,-1
1,0,1.15,0.55,32.44,448.71,0.62,0,1,0.62,-1
3,1,14.65,1.72,1013.65,352.99,0.31,0,3,0.31,1
3,0,9.68,-2.03,750.62,856.77,0.49,0,3,0.49,-1
1,3,12.09,2.03,361.33,527.16,0.59,0,1,0.59,-1
3,3,11.06,-3.15,914.84,117.31,0.65,1,0,0.56,-1
3,0,2.65,-1.34,380.46,135.8,0.21,1,0,0.32,-1
2,2,10.88,-2.27,400.12,878.07,0.94,1,2,0.28,-1
3,1,16.77,-4.4,358.84,568.53,0.77,1,2,0.96,1
1,3,17.65,2.98,441.93,695.78,0.27,0,1,0.27,1
1,2,2.52,0.88,432.2,271.04,0.64,1,0,0.23,-1
0,2,16.25,-4.51,967.08,809.71,0.79,1,0,0.78,1
1,2,2.48,0.99,179.56,320.83,0.79,0,1,0.79,-1
2,2,1.22,2.19,224.3,967.84,0.95,1,1,0.6,-1
1,2,15.51,0.52,402.67,130.85,0.4,0,1,0.4,-1
1,1,6.95,0.9,325.49,568.52,0.67,0,1,0.67,-1
2,0,12.26,-0.65,1061.64,719.28,0.75,1,2,0.83,1
0,3,7.38,0.93,202.09,752.42,0.79,0,0,0.79,-1
2,0,1.44,-0.37,37.27,228.4,0.57,1,1,0.5,-1
0,2,0.37,1.21,591.11,1071.56,0.51,1,1,0.22,-1
0,3,15.48,-0.62,995.54,23.13,0.58,1,2,0.7,-1
2,2,17.05,-0.83,322.31,296.93,0.67,0,2,0.67,1
0,1,11.97,-2.77,659.58,310.72,0.41,1,0,0.6,-1
3,1,9.83,-3.41,773.6,293.43,0.75,0,3,0.75,-1
3,2,5.94,-1.82,435.02,681.16,0.36,1,0,0.53,-1
1,0,14.66,0.12,691.11,654.29,0.79,1,2,0.85,-1
2,1,9.44,-3.45,481.92,900.8,0.58,1,2,0.43,-1
3,0,0.45,-2.44,1043.13,915.59,1.0,1,0,0.73,1
1,1,2.02,2.85,92.24,455.85,0.77,0,1,0.77,1
1,0,15.09,-1.32,500.23,713.42,0.91,1,2,0.85,-1
1,0,4.04,-1.76,183.28,397.61,0.68,0,1,0.68,-1
1,2,7.71,2.28,792.12,608.45,0.3,1,1,0.79,-1
0,0,4.59,-3.44,283.99,369.93,0.52,1,1,0.58,-1
0,0,17.96,2.13,543.41,431.28,0.29,1,2,0.37,1
1,2,1.69,0.75,401.23,707.12,0.72,1,0,0.68,-1
3,2,7.58,2.29,353.34,568.38,0.64,1,2,0.77,-1
3,2,4.24,-1.84,386.95,1016.09,0.72,1,0,0.73,-1
2,1,14.43,0.99,63.49,811.07,0.34,1,0,0.26,-1
1,3,15.96,-2.2,35.03,931.7,0.58,1,0,0.73,-1
0,2,10.56,-3.65,828.1,169.98,0.33,1,2,0.9,-1
3,0,15.7,-0.55,363.68,510.38,0.3,1,1,0.87,-1
1,0,15.42,0.84,329.67,997.73,0.64,1,2,0.56,-1
3,0,15.08,-0.59,1098.69,1052.67,0.54,0,3,0.54,1
1,2,4.88,-2.89,86.42,223.08,0.53,1,2,0.28,-1
2,0,15.62,-0.03,289.29,742.35,0.9,0,2,0.9,-1
3,2,6.17,-2.01,453.65,935.5,0.27,0,3,0.27,1
1,3,10.91,0.99,816.04,559.74,0.53,1,2,0.34,-1
1,2,0.3,-4.71,755.09,344.91,0.96,1,0,0.54,-1
2,0,14.27,2.35,67.34,418.79,0.95,1,2,0.45,1
3,1,2.24,-1.72,791.06,612.38,0.83,1,2,0.42,-1
2,3,13.93,-3.34,587.08,545.76,0.64,1,2,0.34,-1
1,2,14.11,-0.62,1016.08,848.32,0.42,0,1,0.42,1
3,0,4.5,1.03,183.27,1065.93,0.26,0,3,0.26,1
3,1,13.38,2.86,405.6,977.28,0.79,0,3,0.79,1
1,0,0.89,0.18,542.2,397.75,0.73,0,1,0.73,-1
0,1,9.58,-3.64,683.19,1043.63,0.58,1,2,0.89,-1
0,0,8.87,2.76,78.31,1057.65,0.65,1,1,0.55,1
2,0,3.06,2.84,183.93,822.37,0.46,0,2,0.46,1
2,0,17.66,-3.97,970.32,816.52,0.9,0,2,0.9,1
2,1,14.03,0.11,965.72,380.44,0.88,0,2,0.88,-1
3,2,3.82,-2.8,442.46,597.46,0.76,1,2,0.67,-1
3,1,17.19,0.79,571.34,257.94,0.38,1,1,0.79,1
0,3,3.83,2.69,355.08,160.21,0.56,1,1,0.51,1
1,0,17.11,0.42,741.85,395.84,0.75,1,1,0.6,1
